timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-06-28,166.5400,178.4599,163.5300,172.9500,172.9500,70706301,0.0000
2024-05-31,165.6900,175.4600,162.6200,166.8500,166.8500,78620355,1.6700
2024-04-30,190.0000,193.2800,165.2605,166.2000,164.5473,98297181,0.0000
2024-03-28,185.4900,199.1800,185.1800,190.9600,189.0611,99921776,0.0000
2024-02-29,183.6300,188.9500,178.7500,185.0300,183.1901,88679550,1.6600
2024-01-31,162.8300,196.9000,157.8850,183.6600,180.2110,128121557,0.0000
2023-12-29,158.4100,166.3400,158.0000,163.5500,160.4787,87358302,0.0000
2023-11-30,145.0000,158.6000,144.4500,158.5600,155.5824,78460252,1.6600
2023-10-31,140.0400,144.7600,135.8700,144.6400,140.3350,94386980,0.0000
2023-09-29,147.2600,151.9299,139.6100,140.3000,136.1241,82806487,0.0000
2023-08-31,144.2500,147.7275,139.7600,146.8300,142.4598,84274205,1.6600
2023-07-31,133.4200,144.6050,131.5500,144.1800,138.2777,85778938,0.0000
2023-06-30,128.4400,139.4690,127.7800,133.8100,128.3322,100722016,0.0000
2023-05-31,126.3500,130.0699,120.5500,128.5900,123.3259,95710890,1.6600
2023-04-28,130.9700,132.6100,124.5600,126.4100,119.5967,83664114,0.0000
2023-03-31,128.9000,131.4800,121.7100,131.0900,124.0245,138093084,0.0000
2023-02-28,134.4900,137.3900,128.8600,129.3000,122.3310,76080679,1.6500
2023-01-31,141.1000,147.1800,132.9800,134.7300,125.9149,105576019,0.0000
2022-12-30,149.9800,153.2100,137.1950,140.8900,131.6719,86426226,0.0000
2022-11-30,138.2500,150.4600,133.9700,148.9000,139.1578,93620235,1.6500
2022-10-31,120.1600,138.8615,115.5450,138.2900,127.7083,113480787,0.0000
2022-09-30,128.4000,130.9900,118.6100,118.8100,109.7189,87256958,0.0000
2022-08-31,130.7500,139.3400,128.4000,128.4500,118.6212,77392342,1.6500
2022-07-29,141.0000,141.8700,125.1300,130.7900,119.2623,129801061,0.0000
2022-06-30,139.6700,144.7300,132.8500,141.1900,128.7456,105815743,0.0000
2022-05-31,133.0000,139.8300,125.8000,138.8400,126.6028,113207659,1.6500
2022-04-29,129.6600,141.8800,124.9100,132.2100,119.0954,107525264,0.0000
2022-03-31,122.6700,133.0800,120.7000,130.0200,117.1227,96447210,0.0000
2022-02-28,133.7600,138.8200,118.8100,122.5100,110.3576,98492968,1.6400
2022-01-31,134.0700,142.2000,124.1930,133.5700,118.8606,147238382,0.0000
2021-12-31,118.2500,134.9900,116.5600,133.6600,118.9407,113930079,0.0000
2021-11-30,125.0500,127.2900,114.5600,117.1000,104.2044,119252012,1.6400
2021-10-29,141.0000,146.0000,124.6200,125.1000,105.0027,144097758,0.0000
2021-09-30,139.9800,140.5700,132.7800,138.9300,116.6110,76644238,0.0000
2021-08-31,141.4500,144.7000,137.2100,140.3400,117.7944,69687056,1.6400
2021-07-30,146.9600,147.5000,136.2089,140.9600,116.9569,110625907,0.0000
2021-06-30,145.0000,152.8400,143.0400,146.5900,121.6282,84365220,0.0000
2021-05-28,143.8100,148.5150,140.9200,143.7400,119.2635,98036425,1.6400
2021-04-30,133.7600,148.7400,130.3800,141.8800,116.4078,122920494,0.0000
2021-03-31,120.3500,137.0700,118.7550,133.2600,109.3354,127967821,0.0000
2021-02-26,119.9000,124.3500,118.1200,118.9300,97.5781,106339228,1.6300
2021-01-29,125.8500,132.2400,117.3600,119.1100,96.4383,176168962,0.0000
2020-12-31,123.9000,127.6900,121.7200,125.8800,101.9197,102587006,0.0000
2020-11-30,112.6500,125.3130,111.1600,123.5200,100.0089,103461100,1.6300
2020-10-30,122.3600,135.5000,105.9200,111.6600,89.1486,159130911,0.0000
2020-09-30,122.8500,129.9500,116.4800,121.6700,97.1405,84510174,0.0000
2020-08-31,123.5000,130.4700,122.1500,123.3100,98.4499,74033007,1.6300
2020-07-31,120.2700,132.1700,115.2000,122.9400,96.8906,113972765,0.0000
2020-06-30,124.6400,135.8800,115.8800,120.7700,95.1804,120931250,0.0000
2020-05-29,123.1900,126.9700,111.8100,124.9000,98.4353,92864791,1.6300
2020-04-30,106.3600,129.3100,104.5200,125.5600,97.6426,130400316,0.0000
2020-03-31,130.7500,136.1000,90.5600,110.9300,86.2655,189585053,0.0000
2020-02-28,144.2500,158.7500,126.3600,130.1500,101.2121,118092333,1.6200
2020-01-31,135.0000,145.7900,133.2000,143.7300,110.6047,112864967,0.0000
2019-12-31,134.4500,136.4200,130.6900,134.0400,103.1479,71661951,0.0000
2019-11-29,134.5000,139.1400,132.7500,134.4500,103.4634,64898948,1.6200
2019-10-31,145.5900,147.3500,130.9000,133.7300,101.7127,92647927,0.0000
2019-09-30,134.8500,146.5700,133.3300,145.4200,110.6039,62083780,0.0000
2019-08-30,148.9000,152.9500,128.8300,135.5300,103.0817,96719129,1.6200
2019-07-31,139.6000,151.9400,139.1300,148.2400,111.4599,80175943,0.0000
2019-06-28,127.1000,140.1500,127.0600,137.9000,103.6853,61342985,0.0000
2019-05-31,140.5500,141.8100,126.8500,126.9900,95.4823,75537897,1.6200
2019-04-30,141.5100,145.3900,136.2600,140.2700,104.2198,80199229,0.0000
2019-03-29,139.3100,142.1200,133.5800,141.1000,104.8365,74688899,0.0000
2019-02-28,134.9700,140.4900,132.1200,138.1300,102.6298,68462024,1.5700
2019-01-31,112.0100,135.4100,111.6900,134.4200,98.7098,120388583,0.0000
2018-12-31,125.6700,126.5900,105.9400,113.6700,83.4722,115600988,0.0000
2018-11-30,115.5000,125.0600,114.5400,124.2700,91.2562,141719180,1.5700
2018-10-31,151.7100,154.3600,114.0900,115.4300,83.6996,198093801,0.0000
2018-09-28,145.9800,153.3500,144.8100,151.2100,109.6441,95868702,0.0000
2018-08-31,144.7600,147.9300,142.0000,146.4800,106.2143,79196876,1.5700
2018-07-31,138.2800,150.5400,138.2000,144.9300,103.9629,95015127,0.0000
2018-06-29,142.4300,147.5200,137.4500,139.7000,100.2113,90243111,0.0000
2018-05-31,144.6500,146.2000,139.9000,141.3100,101.3662,88812832,1.5700
2018-04-30,153.3400,162.0000,144.1100,144.9600,102.8521,122893135,0.0000
2018-03-29,155.5300,162.1100,148.5400,153.4300,108.8618,92113147,0.0000
2018-02-28,163.1900,164.1300,144.4000,155.8300,110.5646,100673819,1.5000
2018-01-31,154.5000,171.1300,153.5400,163.7000,114.9800,140197975,0.0000
2017-12-29,154.4000,157.8500,151.4900,153.4200,107.7595,87525752,0.0000
2017-11-30,154.1000,154.9000,146.2110,153.9700,108.1458,89208545,1.5000
2017-10-31,145.3500,162.5100,145.2100,154.0600,107.1398,121490046,0.0000
2017-09-29,142.9800,147.4200,141.6400,145.0800,100.8947,77056229,0.0000
2017-08-31,145.0000,145.6700,139.1300,143.0300,99.4690,79260314,1.5000
2017-07-31,153.5800,156.0250,143.6400,144.6700,99.5587,91242021,0.0000
2017-06-30,152.8000,157.2000,150.8000,153.8300,105.8624,82652760,0.0000
2017-05-31,160.0500,160.4200,149.7900,152.6300,105.0366,102455942,1.5000
2017-04-28,173.8200,176.3300,159.6000,160.2900,109.2373,80758989,0.0000
2017-03-31,180.4800,182.5500,172.0937,174.1400,118.6760,79476385,0.0000
2017-02-28,175.0000,182.7900,172.8900,179.8200,122.5470,59817600,1.4000
2017-01-31,167.0000,179.2500,165.3400,174.5200,117.9973,88671370,0.0000
2016-12-30,161.9500,169.9520,158.3000,165.9900,112.2300,69463793,0.0000
2016-11-30,153.5000,164.6600,151.0000,162.2200,109.6810,76340912,1.4000
2016-10-31,158.0600,158.5300,147.7900,153.6900,102.9845,78325840,0.0000
2016-09-30,158.3200,165.0000,153.2100,158.8500,106.4421,69951563,0.0000
2016-08-31,160.6500,164.9500,157.8500,158.8800,106.4622,69680582,1.4000
2016-07-29,152.1900,163.6000,149.9200,160.6200,106.7062,69930927,0.0000
2016-06-30,153.0000,155.4800,142.5000,151.7800,100.8334,77115961,0.0000
2016-05-31,146.5600,153.8100,142.9000,153.7400,102.1355,75248178,1.4000
2016-04-29,150.5100,153.5200,142.6100,145.9400,96.0408,94431134,0.0000
2016-03-31,132.2400,153.1000,132.0300,151.4500,99.6669,105698603,0.0000
2016-02-29,124.4000,134.9200,116.9010,131.0300,86.2288,106703104,1.3000
2016-01-29,135.6000,136.8900,118.0000,124.7900,81.2901,126204196,0.0000
2015-12-31,139.5800,141.4000,133.9100,137.6200,89.6477,97650594,0.0000
2015-11-30,140.5000,142.8000,131.6500,139.4200,90.8203,85421426,1.3000
2015-10-30,145.3100,153.1470,137.3300,140.0800,90.4002,120622363,0.0000
2015-09-30,144.8400,149.6800,141.1501,144.9700,93.5559,81761648,0.0000
2015-08-31,161.7000,161.8500,140.6200,147.8900,95.4403,93750967,1.3000
2015-07-31,163.9700,173.7800,158.5000,161.9900,103.6775,93805392,0.0000
