timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-06-28,177.7000,199.8400,175.9200,193.2500,193.2500,813275850,0.0000
2024-05-31,181.6350,191.7000,173.8700,176.4400,176.4400,892339076,0.0000
2024-04-30,180.7900,189.7700,166.3200,175.0000,175.0000,913774690,0.0000
2024-03-28,176.7500,181.7000,171.4700,180.3800,180.3800,700200667,0.0000
2024-02-29,155.8700,177.2200,155.6200,176.7600,176.7600,1045157826,0.0000
2024-01-31,151.5400,161.7300,144.0500,155.2000,155.2000,952721600,0.0000
2023-12-29,146.0000,155.6300,142.8100,151.9400,151.9400,930652363,0.0000
2023-11-30,133.9600,149.2600,133.7100,146.0900,146.0900,1026201791,0.0000
2023-10-31,127.2800,134.4800,118.3500,133.0900,133.0900,1224706726,0.0000
2023-09-29,139.4550,145.8600,123.0400,127.1200,127.1200,1120523243,0.0000
2023-08-31,133.5500,143.6300,126.4100,138.0100,138.0100,1213497007,0.0000
2023-07-31,130.8200,136.6500,125.9150,133.6800,133.6800,1059097946,0.0000
2023-06-30,120.6900,131.4900,119.9300,130.3600,130.3600,1243071267,0.0000
2023-05-31,104.9500,122.9200,101.1500,120.5800,120.5800,1432007632,0.0000
2023-04-28,102.3000,110.8600,97.7050,105.4500,105.4500,1222124091,0.0000
2023-03-31,93.8700,103.4900,88.1200,103.2900,103.2900,1349466996,0.0000
2023-02-28,102.5300,114.0000,92.3186,94.2300,94.2300,1364198308,0.0000
2023-01-31,85.4600,103.4850,81.4300,103.1300,103.1300,1523798384,0.0000
2022-12-30,96.9900,97.2300,81.6900,84.0000,84.0000,1549193116,0.0000
2022-11-30,103.9900,104.5800,85.8700,96.5400,96.5400,2035252422,0.0000
2022-10-31,113.5800,123.0000,97.6600,102.4400,102.4400,1459511591,0.0000
2022-09-30,126.0000,136.4900,112.0600,113.0000,113.0000,1209987592,0.0000
2022-08-31,134.9600,146.5700,126.7400,126.7700,126.7700,1170389539,0.0000
2022-07-29,106.2900,137.6500,105.8469,134.9500,134.9500,1338005773,0.0000
2022-06-30,2445.1200,2512.2000,101.4300,106.2100,106.2100,1457571482,0.0000
2022-05-31,2448.0200,2524.4100,2025.2000,2404.1900,120.2095,112895255,0.0000
2022-04-29,3282.9900,3367.8900,2432.5000,2485.6300,124.2815,73072079,0.0000
2022-03-31,3054.6500,3416.6300,2671.4500,3259.9500,162.9975,81145583,0.0000
2022-02-28,3000.0000,3276.6900,2766.6600,3071.2600,153.5630,84446686,0.0000
2022-01-31,3351.0000,3428.0000,2707.0400,2991.4700,149.5735,76146845,0.0000
2021-12-31,3545.0000,3559.8800,3303.9000,3334.3400,166.7170,64405344,0.0000
2021-11-30,3361.8000,3762.1450,3283.5500,3507.0700,175.3535,75633992,0.0000
2021-10-29,3289.0100,3479.0000,3176.2500,3372.4300,168.6215,63680713,0.0000
2021-09-30,3496.3960,3549.9900,3273.9900,3285.0400,164.2520,62540133,0.0000
2021-08-31,3353.1000,3472.5800,3175.7600,3470.7900,173.5395,62844829,0.0000
2021-07-30,3434.6100,3773.0782,3306.9800,3327.5900,166.3795,82554006,0.0000
2021-06-30,3243.4950,3524.8599,3172.2000,3440.1600,172.0080,66960544,0.0000
2021-05-28,3484.7300,3486.6450,3127.3700,3223.0700,161.1535,75191624,0.0000
2021-04-30,3117.9400,3554.0000,3115.5500,3467.4200,173.3710,76843571,0.0000
2021-03-31,3127.8900,3182.0000,2881.0001,3094.0800,154.7040,78204991,0.0000
2021-02-26,3242.3600,3434.0000,3036.7000,3092.9300,154.6465,70893385,0.0000
2021-01-29,3270.0000,3363.8900,3086.0000,3206.2000,160.3100,71427780,0.0000
2020-12-31,3188.5000,3350.6500,3072.8200,3256.9300,162.8465,77463508,0.0000
2020-11-30,3061.7400,3366.8000,2950.1200,3168.0400,158.4020,90800583,0.0000
2020-10-30,3208.0000,3496.2400,3019.0000,3036.1500,151.8075,116252115,0.0000
2020-09-30,3489.5800,3552.2500,2871.0000,3148.7300,157.4365,115969967,0.0000
2020-08-31,3180.5100,3495.0000,3073.0000,3450.9600,172.5480,83519879,0.0000
2020-07-31,2757.9900,3344.2900,2754.0000,3164.6800,158.2340,127304238,0.0000
2020-06-30,2448.0000,2796.0000,2437.1300,2758.8200,137.9410,87845661,0.0000
2020-05-29,2336.8000,2525.4500,2256.3800,2442.3700,122.1185,82620883,0.0000
2020-04-30,1932.9700,2475.0000,1889.1500,2474.0000,123.7000,124631816,0.0000
2020-03-31,1906.4900,1996.3300,1626.0300,1949.7200,97.4860,163796017,0.0000
2020-02-28,2010.6000,2185.9500,1811.1300,1883.7500,94.1875,92555977,0.0000
2020-01-31,1875.0000,2055.7200,1815.3400,2008.7200,100.4360,84743300,0.0000
2019-12-31,1804.4000,1901.4000,1735.0000,1847.8400,92.3920,68522009,0.0000
2019-11-29,1788.0100,1824.6900,1722.7100,1800.8000,90.0400,52060472,0.0000
2019-10-31,1746.0000,1798.8500,1685.0600,1776.6600,88.8330,71821008,0.0000
2019-09-30,1770.0000,1853.6600,1709.2200,1735.9100,86.7955,62003799,0.0000
2019-08-30,1871.7200,1897.9200,1743.5100,1776.2900,88.8145,79978762,0.0000
2019-07-31,1922.9800,2035.8000,1849.4400,1866.7800,93.3390,73190780,0.0000
2019-06-28,1760.0100,1935.2000,1672.0000,1893.6300,94.6815,74746589,0.0000
2019-05-31,1933.0900,1964.4000,1772.7000,1775.0700,88.7535,98214360,0.0000
2019-04-30,1800.1100,1956.3400,1798.7300,1926.5200,96.3260,81293632,0.0000
2019-03-29,1655.1300,1823.7500,1586.5700,1780.7500,89.0375,100832035,0.0000
2019-02-28,1638.8800,1673.0600,1566.7600,1639.8300,81.9915,80936924,0.0000
2019-01-31,1465.2000,1736.4100,1460.9300,1718.7300,85.9365,134015530,0.0000
2018-12-31,1769.4600,1778.3400,1307.0000,1501.9700,75.0985,154812304,0.0000
2018-11-30,1623.5300,1784.0000,1420.0000,1690.1700,84.5085,139290208,0.0000
2018-10-31,2021.9900,2033.1900,1476.3600,1598.0100,79.9005,183228552,0.0000
2018-09-28,2026.5000,2050.5000,1865.0000,2003.0000,100.1500,94445693,0.0000
2018-08-31,1784.0000,2025.5700,1776.0200,2012.7100,100.6355,96575676,0.0000
2018-07-31,1682.7000,1880.0500,1678.0600,1777.4400,88.8720,97629820,0.0000
2018-06-29,1637.0300,1763.1000,1635.0900,1699.8000,84.9900,85941510,0.0000
2018-05-31,1563.2200,1635.0000,1546.0200,1629.6200,81.4810,71615299,0.0000
2018-04-30,1417.6200,1638.1000,1352.8800,1566.1300,78.3065,129945743,0.0000
2018-03-29,1513.6000,1617.5400,1365.2000,1447.3400,72.3670,128401298,0.0000
2018-02-28,1445.0000,1528.7000,1265.9300,1512.4500,75.6225,133362428,0.0000
2018-01-31,1172.0000,1472.5800,1170.5100,1450.8900,72.5445,94145634,0.0000
2017-12-29,1172.0500,1194.7800,1124.7400,1169.4700,58.4735,56130525,0.0000
2017-11-30,1105.4000,1213.4100,1086.8700,1176.7500,58.8375,76226064,0.0000
2017-10-31,964.0000,1122.7900,950.3700,1105.2800,55.2640,80304293,0.0000
2017-09-29,984.2000,1000.0000,931.7500,961.3500,48.0675,58038449,0.0000
2017-08-31,996.1100,1006.4000,936.3300,980.6000,49.0300,75779478,0.0000
2017-07-31,972.7900,1083.3100,951.0001,987.7800,49.3890,76564735,0.0000
2017-06-30,998.5900,1017.0000,927.0000,968.0000,48.4000,94729701,0.0000
2017-05-31,927.8000,1001.2000,927.8000,994.6200,49.7310,75223469,0.0000
2017-04-28,888.0000,949.5900,884.4900,924.9900,46.2495,72336605,0.0000
2017-03-31,853.0500,890.3500,833.5000,886.5400,44.3270,60722752,0.0000
2017-02-28,829.2100,860.8600,803.0000,845.0400,42.2520,71748231,0.0000
2017-01-31,757.9200,843.8400,747.7000,823.4800,41.1740,70714587,0.0000
2016-12-30,752.4100,782.4600,736.7000,749.8700,37.4935,73660584,0.0000
2016-11-30,799.0000,800.8400,710.1000,750.5700,37.5285,110085967,0.0000
2016-10-31,836.0000,847.2100,774.6100,789.8200,39.4910,77063812,0.0000
2016-09-30,770.9000,839.9500,756.0000,837.3100,41.8655,67354133,0.0000
2016-08-31,759.8700,774.9800,750.3500,769.1600,38.4580,50000397,0.0000
2016-07-29,717.3200,766.0000,716.5400,758.8100,37.9405,68635440,0.0000
2016-06-30,720.9000,731.5000,682.1150,715.6200,35.7810,74556809,0.0000
2016-05-31,663.9200,724.2300,656.0000,722.7900,36.1395,90623145,0.0000
2016-04-29,590.4900,669.9800,585.2500,659.5900,32.9795,78464320,0.0000
2016-03-31,556.2900,603.2400,538.5800,593.6400,29.6820,93964682,0.0000
2016-02-29,578.1500,581.8000,474.0000,552.5200,27.6260,124144797,0.0000
2016-01-29,656.2900,657.7150,547.1800,587.0000,29.3500,130200780,0.0000
2015-12-31,673.7500,696.4400,635.2700,675.8900,33.7945,90220804,0.0000
2015-11-30,627.1300,682.7700,620.4100,664.8000,33.2400,87301503,0.0000
2015-10-30,511.0000,630.7200,506.0000,625.9000,31.2950,97188843,0.0000
2015-09-30,499.1400,549.7800,490.5000,511.6700,25.5835,76602841,0.0000
2015-08-31,537.4500,542.7400,451.0000,512.8900,25.6445,82893196,0.0000
2015-07-31,439.3500,580.5700,425.5700,536.1500,26.8075,102069942,0.0000
2015-06-30,430.4000,447.0400,419.1400,434.0900,21.7045,54989227,0.0000
2015-05-29,423.8200,439.0000,414.5500,429.2300,21.4615,51984199,0.0000
2015-04-30,372.1000,452.6500,368.3400,421.7800,21.0890,84404887,0.0000
2015-03-31,380.8500,388.4182,365.6500,372.1000,18.6050,55502746,0.0000
2015-02-27,350.0500,389.3700,350.0100,380.1600,19.0080,70847240,0.0000
2015-01-30,312.5800,359.5000,285.2500,354.5300,17.7265,103040529,0.0000
2014-12-31,338.1200,340.6400,293.0300,310.3500,15.5175,86874154,0.0000
2014-11-28,306.2400,341.2600,292.2900,338.6400,16.9320,68993021,0.0000
2014-10-31,322.0400,325.1600,284.0000,305.4600,15.2730,111120640,0.0000
2014-09-30,339.9800,349.3800,317.6400,322.4400,16.1220,68006506,0.0000
2014-08-29,313.6900,346.6700,304.5880,339.0400,16.9520,62015200,0.0000
2014-07-31,325.8600,364.8500,311.8600,312.9900,15.6495,99337300,0.0000
2014-06-30,312.5900,340.7199,303.8400,324.7800,16.2390,76493200,0.0000
2014-05-30,304.1300,314.8700,284.3800,312.5500,15.6275,78579200,0.0000
2014-04-30,338.0900,348.2950,288.0000,304.1300,15.2065,138278700,0.0000
2014-03-31,358.7350,383.1100,330.8800,336.3650,16.8182,75253500,0.0000
2014-02-28,358.9800,365.8650,337.7300,362.1000,18.1050,83009000,0.0000
2014-01-31,398.8000,408.0600,357.7600,358.6900,17.9345,81011900,0.0000
2013-12-31,399.0000,405.6300,379.5000,398.7900,19.9395,55686700,0.0000
2013-11-29,365.6300,394.0999,341.8800,393.6200,19.6810,54207700,0.0000
2013-10-31,314.2200,368.4000,296.5025,364.0300,18.2015,77295400,0.0000
2013-09-30,284.7300,320.5700,284.1700,312.6400,15.6320,43468800,0.0000
2013-08-30,303.0800,306.2100,279.3300,280.9800,14.0490,43773900,0.0000
2013-07-31,279.0000,313.6200,277.1600,301.2200,15.0610,67536900,0.0000
2013-06-28,268.9600,283.3400,262.9500,277.6900,13.8845,58575800,0.0000
2013-05-31,253.9000,271.9100,245.7500,269.2000,13.4600,59050500,0.0000
2013-04-30,266.9800,275.8000,248.5600,253.8100,12.6905,76916200,0.0000
2013-03-28,263.2700,277.4000,252.0700,266.4900,13.3245,58505700,0.0000
2013-02-28,268.9300,274.3000,255.1100,264.2700,13.2135,68661700,0.0000
2013-01-31,256.0800,284.7200,253.2600,265.5000,13.2750,84226400,0.0000
2012-12-31,252.5400,263.1100,242.7500,250.8700,12.5435,60871200,0.0000
2012-11-30,234.2300,252.6500,218.1800,252.0500,12.6025,67213600,0.0000
2012-10-31,255.4000,261.9000,222.9200,232.8931,11.6447,81568500,0.0000
2012-09-28,248.2700,264.1100,244.6600,254.3200,12.7160,63570500,0.0000
2012-08-31,234.1400,250.0000,228.6600,248.2700,12.4135,60192400,0.0000
2012-07-31,229.3000,240.7400,212.6100,233.3000,11.6650,77340200,0.0000
2012-06-29,208.4400,228.3500,206.3700,228.3500,11.4175,65745600,0.0000
2012-05-31,229.4000,232.9700,207.1100,212.9100,10.6455,92774300,0.0000
2012-04-30,198.0200,233.8400,183.6500,231.9000,11.5950,110535400,0.0000
2012-03-30,179.8900,209.8500,176.5800,202.5100,10.1255,112975100,0.0000
2012-02-29,173.8100,193.5700,172.0000,179.6900,8.9845,146580400,0.0000
2012-01-31,175.8900,196.5000,173.5000,194.4400,9.7220,110536900,0.0000
2011-12-30,191.8500,199.6600,166.9700,173.1000,8.6550,125595200,0.0000
2011-11-30,208.1100,222.3500,181.5100,192.2900,9.6145,136588100,0.0000
2011-10-31,217.0100,246.7100,196.5100,213.5100,10.6755,159214400,0.0000
2011-09-30,215.2800,244.0000,204.4700,216.2300,10.8115,143623300,0.0000
2011-08-31,225.0000,227.4500,177.1000,215.2300,10.7615,155194700,0.0000
2011-07-29,205.5500,227.2000,203.6100,222.5200,11.1260,92808500,0.0000
2011-06-30,196.0600,206.2500,181.5900,204.4900,10.2245,95563700,0.0000
2011-05-31,196.5700,206.3900,190.8800,196.6900,9.8345,106274500,0.0000
2011-04-29,181.5800,197.8000,175.3700,195.8100,9.7905,116749400,0.0000
2011-03-31,173.5300,181.5700,160.5900,180.1300,9.0065,118979100,0.0000
2011-02-28,170.5200,191.4000,169.5100,173.2900,8.6645,95776400,0.0000
2011-01-31,181.3700,191.6000,166.9000,169.6400,8.4820,113611300,0.0000
2010-12-31,179.1600,185.6500,173.0900,180.0000,9.0000,93661700,0.0000
2010-11-30,164.4500,181.8425,156.7700,175.4000,8.7700,131011400,0.0000
2010-10-29,157.0600,171.9900,151.4000,165.2300,8.2615,142883500,0.0000
2010-09-30,126.3600,161.7800,126.1700,157.0600,7.8530,134321000,0.0000
2010-08-31,119.1500,130.8100,117.5700,124.8300,6.2415,113419800,0.0000
2010-07-30,108.9000,124.8800,105.8000,117.8900,5.8945,175326200,0.0000
2010-06-30,124.9700,129.1500,106.0100,109.2600,5.4630,133378500,0.0000
2010-05-28,137.2000,139.4400,117.5200,125.4600,6.2730,140909900,0.0000
2010-04-30,135.8000,151.0900,130.7800,137.1000,6.8550,173025100,0.0000
2010-03-31,118.8500,138.1900,117.5300,135.7700,6.7885,158042600,0.0000
2010-02-26,123.1800,124.8600,113.8200,118.4000,5.9200,210145800,0.0000
2010-01-29,136.2500,136.6100,118.1200,125.4100,6.2705,230861000,0.0000
2009-12-31,136.9700,145.9100,125.6474,134.5200,6.7260,207471100,0.0000
2009-11-30,118.6600,136.0800,116.2500,135.9100,6.7955,160305100,0.0000
2009-10-30,92.5000,125.6800,88.2700,118.8100,5.9405,268616400,0.0000
2009-09-30,80.7400,94.5000,77.5100,93.3600,4.6680,128121800,0.0000
2009-08-31,86.5600,88.2000,80.2500,81.1900,4.0595,112622900,0.0000
2009-07-31,84.4200,94.4000,75.4100,85.7600,4.2880,175461400,0.0000
2009-06-30,78.2100,88.5600,76.2500,83.6600,4.1830,152085400,0.0000
2009-05-29,80.3800,83.6000,73.1000,77.9900,3.8995,137603400,0.0000
2009-04-30,73.0150,86.6800,71.7100,80.5200,4.0260,185032000,0.0000
2009-03-31,63.9400,75.6100,59.8200,73.4400,3.6720,227672300,0.0000
2009-02-27,58.5700,67.3600,58.1300,64.7900,3.2395,186780200,0.0000
2009-01-30,51.3500,59.7400,47.6300,58.8200,2.9410,204072300,0.0000
2008-12-31,42.0000,54.8500,38.8200,51.2800,2.5640,206194300,0.0000
2008-11-28,56.3500,58.7300,34.6800,42.7000,2.1350,228051500,0.0000
2008-10-31,71.7800,71.9900,43.3100,57.2400,2.8620,332074700,0.0000
2008-09-30,83.1600,86.7700,61.3200,72.7600,3.6380,192463400,0.0000
2008-08-29,76.3600,91.7500,74.0500,80.8100,4.0405,149044400,0.0000
2008-07-31,72.2100,82.3800,62.9900,76.3400,3.8170,215813300,0.0000
2008-06-30,81.5400,84.8800,72.6200,73.3300,3.6665,152905700,0.0000
2008-05-30,78.7400,84.7500,71.5600,81.6200,4.0810,152573200,0.0000
2008-04-30,74.9250,82.6400,70.6500,78.6300,3.9315,197849400,0.0000
2008-03-31,63.5900,76.9300,61.2000,71.3000,3.5650,192685600,0.0000
2008-02-29,79.0200,79.4000,63.9700,64.4700,3.2235,211217800,0.0000
2008-01-31,95.3500,97.4300,68.8400,77.7000,3.8850,288335400,0.0000
2007-12-31,90.0300,95.9400,83.8600,92.6400,4.6320,127062200,0.0000
2007-11-30,87.7500,91.4700,76.5000,90.5600,4.5280,180196500,0.0000
2007-10-31,93.4200,101.0900,83.2700,89.1500,4.4575,231988500,0.0000
2007-09-28,79.9000,94.2600,79.7300,93.1500,4.6575,122273200,0.0000
2007-08-31,78.1000,80.8000,70.0500,79.9100,3.9955,175514000,0.0000
2007-07-31,68.8100,89.0000,68.0100,78.5400,3.9270,264827800,0.0000
2007-06-29,68.9000,74.7200,66.7100,68.4100,3.4205,238788700,0.0000
