timestamp,open,high,low,close,adjusted close,volume,dividend amount
2022-06-30,10.8100,10.9250,7.9900,8.3700,8.3700,219081527,0.0000
2022-05-31,11.0000,11.4800,9.2201,10.7400,10.7400,218001484,0.0000
2022-04-29,15.0200,15.1900,10.8800,11.0100,11.0100,296388943,0.0000
2022-03-31,15.0900,15.2600,11.3700,14.9500,14.9500,208315723,0.0000
2022-02-28,14.6800,16.3900,13.9600,15.2700,15.2700,143122034,0.0000
2022-01-31,14.3200,15.5200,12.9500,14.6300,14.6300,167620703,0.0000
2021-12-31,13.7978,14.9400,12.8600,14.2400,14.2400,164578226,0.0000
2021-11-30,14.0293,16.4800,12.9500,13.4200,13.4200,158500877,0.0000
2021-10-29,15.7200,16.6450,13.9650,14.0300,14.0300,151808502,0.0000
2021-09-30,15.2100,16.5600,14.4750,15.2900,15.2900,144709128,0.0000
2021-08-31,14.8600,15.8600,13.9600,15.1300,15.1300,145925136,0.0000
2021-07-30,16.9200,17.3600,13.9250,14.7900,14.7900,180663876,0.0000
2021-06-30,20.2700,20.5900,16.6200,16.7800,16.7800,157332784,0.0000
2021-05-28,20.3646,20.8850,18.3200,20.1000,20.1000,115489906,0.0000
2021-04-30,20.3153,21.9600,18.7700,20.3600,20.3600,155222832,0.0000
2021-03-31,19.0600,21.7300,17.0000,20.3400,20.3400,230551701,0.0000
2021-02-26,14.4200,19.8800,14.0500,18.4300,18.4300,177593117,0.0000
2021-01-29,14.6500,16.0300,13.9400,14.3400,14.3400,165472340,0.0000
2020-12-31,15.4585,16.3500,13.8600,14.5400,14.5400,247073535,0.0000
2020-11-30,11.9700,16.1500,11.6800,15.0900,15.0900,177533935,0.0000
2020-10-30,11.5100,13.5400,10.9500,11.9700,11.9700,209785073,0.0000
2020-09-30,11.3400,13.2800,10.9300,11.3300,11.3300,175554157,0.0000
2020-08-31,10.2400,12.3400,9.8100,11.5200,11.5200,194890648,0.0000
2020-07-31,11.3200,11.5600,9.7200,10.3400,10.3400,258057638,0.0000
2020-06-30,10.1445,15.6200,9.8900,10.9000,10.9000,497373309,0.0000
2020-05-29,9.1600,11.8000,7.3400,10.0700,10.0700,339284073,0.0000
2020-04-30,8.3000,10.3800,7.2200,9.7400,9.7400,307635318,0.0000
2020-03-31,15.8200,16.1100,6.6100,8.9500,8.9500,370566701,0.0000
2020-02-28,19.9800,21.6501,15.4200,15.7800,15.7800,106855740,0.0000
2020-01-31,18.9000,21.1900,18.1000,19.8300,19.8300,137292473,0.0000
2019-12-31,19.2600,19.4900,18.3950,18.7200,18.7200,87920793,0.0000
2019-11-29,19.3500,19.9300,18.6000,19.2700,19.2700,66893157,0.0000
2019-10-31,16.7900,19.6000,15.8700,19.3000,19.3000,132604507,0.0000
2019-09-30,17.2200,17.5300,16.2500,16.7500,16.7500,103460741,0.0000
2019-08-30,19.3300,19.7600,16.5300,17.3200,17.3200,84421330,0.0000
2019-07-31,18.6900,19.8300,18.4800,19.2300,19.2300,88583575,0.0000
2019-06-28,17.1500,19.6800,17.1200,18.4900,18.4900,86127392,0.0000
2019-05-31,18.5600,18.9200,16.9450,17.2300,17.2300,83031110,0.0000
2019-04-30,16.4900,18.6800,16.3001,18.5500,18.5500,120554172,0.0000
2019-03-29,16.7500,17.0900,15.6000,16.3600,16.3600,113297832,0.0000
2019-02-28,17.9800,18.3600,16.6600,16.7000,16.7000,72696634,0.0000
2019-01-31,15.8000,18.5000,15.2900,17.9900,17.9900,100795708,0.0000
2018-12-31,19.5200,19.7200,15.1900,16.0600,16.0600,102685629,0.0000
2018-11-30,16.7500,19.5750,16.7000,19.5200,19.5200,91027714,0.0000
2018-10-31,19.4100,19.4900,15.7600,16.7300,16.7300,128251312,0.0000
2018-09-28,19.1200,20.1400,18.7500,19.3600,19.3600,76582503,0.0000
2018-08-31,17.9700,19.4600,17.3700,19.0800,19.0800,104611937,0.0000
2018-07-31,18.8500,20.1100,17.1000,18.0000,18.0000,118687128,0.0000
2018-06-29,19.0600,19.4800,18.5600,18.9800,18.9800,96064347,0.0000
2018-05-31,19.1600,19.9300,18.5300,18.8900,18.8900,99732645,0.0000
2018-04-30,20.3200,20.8200,18.5700,19.1900,19.1900,117413763,0.0000
2018-03-29,21.0500,22.8000,19.7950,20.3200,20.3200,90061153,0.0000
2018-02-28,20.8700,22.0600,19.2300,21.0500,21.0500,81863859,0.0000
2018-01-31,22.3700,23.0750,20.1100,20.8600,20.8600,111001360,0.0000
2017-12-29,21.3800,22.7400,20.8400,22.3400,22.3400,90326367,0.0000
2017-11-30,18.9000,21.5900,18.7300,21.4700,21.4700,98833978,0.0000
2017-10-31,18.5600,20.7900,18.3700,19.1500,19.1500,157089668,0.0000
2017-09-29,19.8900,19.9500,18.0500,18.5300,18.5300,152825550,0.0000
2017-08-31,22.0300,22.6200,19.1700,19.8100,19.8100,91822583,0.0000
2017-07-31,22.8700,24.1300,21.4200,21.9300,21.9300,103444655,0.0000
2017-06-30,22.5000,23.3700,22.2000,22.8300,22.8300,83502678,0.0000
2017-05-31,21.7600,23.1200,20.7000,22.4200,22.4200,105806017,0.0000
2017-04-28,20.6500,22.7400,20.3100,21.8300,21.8300,116445441,0.0000
2017-03-31,20.1800,21.0400,19.0500,20.6100,20.6100,153930473,0.0000
2017-02-28,19.6500,20.3200,18.7100,19.9600,19.9600,117067533,0.0000
2017-01-31,22.6600,23.1500,18.9400,19.6100,19.6100,157679996,0.0000
2016-12-30,19.9800,23.1200,19.9100,22.4200,22.4200,127482453,0.0000
2016-11-30,17.4300,21.2500,16.8500,20.0900,20.0900,120500666,0.0000
2016-10-31,17.1700,19.3200,17.1000,17.4800,17.4800,132025074,0.0000
2016-09-30,15.9900,17.9100,15.7000,17.2400,17.2400,142639129,0.0000
2016-08-31,18.4200,18.5000,15.7200,15.9500,15.9500,111054207,0.0000
2016-07-29,16.4600,18.9400,15.9800,18.3300,18.3300,133202991,0.0000
2016-06-30,17.8100,18.7700,14.7600,16.5600,16.5600,135219277,0.0000
2016-05-31,19.8500,19.9950,17.6100,17.9300,17.9300,121656024,0.0000
2016-04-29,21.0000,21.5400,18.8832,19.7900,19.7900,147380990,0.0000
2016-03-31,22.1000,22.6700,19.4900,21.1200,21.1200,145745151,0.0000
2016-02-29,20.9400,23.6700,18.5100,22.0000,22.0000,144250926,0.0000
2016-01-29,22.0400,22.1400,19.4300,21.3100,21.3100,159312864,0.0000
2015-12-31,24.7900,27.0000,22.5000,22.6500,22.6500,134321863,0.0000
2015-11-30,24.9900,26.8800,24.5300,24.7400,24.7400,112645471,0.0000
2015-10-30,25.6500,27.0900,23.6299,24.8400,24.8400,178812369,0.0000
2015-09-30,21.7500,27.3600,21.5900,25.7700,25.7700,172407032,0.0000
2015-08-31,23.0700,24.6400,16.2600,22.3200,22.3200,155180147,0.0000
2015-07-31,21.1600,24.1900,19.5300,22.9800,22.9800,181370505,0.0000
2015-06-30,20.3200,21.6000,18.3300,20.7600,20.7600,211483865,0.0000
2015-05-29,20.8300,22.4000,19.3100,20.1600,20.1600,206748605,0.0000
2015-04-30,19.1000,21.2800,18.3400,20.5300,20.5300,190091207,0.0000
2015-03-31,17.2500,19.6000,16.6400,19.2500,19.2500,141445170,0.0000
2015-02-27,16.6400,18.2000,16.0100,17.1900,17.1900,136081963,0.0000
2015-01-30,16.1300,17.3600,14.1300,16.7900,16.7900,176970802,0.0000
2014-12-31,14.9700,16.2100,14.3100,15.8600,15.8600,195682142,0.0000
2014-11-28,11.5000,14.9400,11.4600,14.6300,14.6300,175299450,0.0000
2014-10-31,10.3700,11.7300,9.3800,11.5400,11.5400,229556452,0.0000
2014-09-30,12.2300,12.7600,10.2100,10.6200,10.6200,156758125,0.0000
2014-08-29,10.7400,12.8300,10.5000,12.2300,12.2300,171612600,0.0000
2014-07-31,10.8400,11.5900,10.1700,10.7200,10.7200,156884100,0.0000
2014-06-30,9.7100,11.1200,9.5400,10.8500,10.8500,201619700,0.0000
2014-05-30,8.1500,9.7450,7.9600,9.6600,9.6600,148503400,0.0000
2014-04-30,8.7000,9.2000,7.6101,7.9050,7.9050,175977300,0.0000
2014-03-31,8.7000,9.2100,8.2000,8.6900,8.6900,142516000,0.0000
2014-02-28,8.7900,9.1500,8.2900,8.8300,8.8300,97947600,0.0000
2014-01-31,8.5600,9.4485,8.4500,8.7600,8.7600,159193100,0.0000
2013-12-31,8.8900,8.9500,8.2400,8.5400,8.5400,100063100,0.0000
2013-11-29,7.0700,9.2000,7.0500,8.8900,8.8900,155128100,0.0000
2013-10-31,6.6600,7.6900,6.5700,7.0900,7.0900,125960000,0.0000
2013-09-30,6.2200,6.8950,6.0400,6.6650,6.6650,72922400,0.0000
2013-08-30,6.5900,6.6700,6.0800,6.1500,6.1500,63296100,0.0000
2013-07-31,6.3000,6.9300,6.1300,6.5400,6.5400,68028500,0.0000
2013-06-28,6.2200,6.6300,5.9507,6.2900,6.2900,73367300,0.0000
2013-05-31,6.8500,7.0000,6.1200,6.2100,6.2100,88208500,0.0000
2013-04-30,6.8900,7.2800,6.1400,6.8900,6.8900,106937800,0.0000
2013-03-28,6.0500,7.0100,6.0000,6.9000,6.9000,73378500,0.0000
2013-02-28,5.8000,6.2085,5.7000,6.0500,6.0500,57425500,0.0000
2013-01-31,5.8900,6.4200,5.7300,5.8100,5.8100,101225700,0.0000
2012-12-31,5.1400,5.9850,5.0350,5.7200,5.7200,67996900,0.0000
2012-11-30,5.2700,5.4800,4.8000,5.1400,5.1400,65092000,0.0000
2012-10-31,4.8300,5.3600,4.7700,5.2850,5.2850,66216200,0.0000
2012-09-28,4.9200,5.1800,4.7600,4.7950,4.7950,75024000,0.0000
2012-08-31,5.4300,5.4300,4.8500,4.9000,4.9000,81405100,0.0000
2012-07-31,5.3500,5.9400,5.1200,5.5100,5.5100,101911300,0.0000
2012-06-29,5.0700,5.4400,4.8600,5.3000,5.3000,122181900,0.0000
2012-05-31,4.7200,5.2400,4.0600,5.2300,5.2300,110183200,0.0000
2012-04-30,4.9200,4.9450,4.6000,4.7500,4.7500,89595100,0.0000
2012-03-30,5.1600,5.3900,4.7300,4.8900,4.8900,140128300,0.0000
2012-02-29,5.9700,6.3200,4.7600,5.1000,5.1000,118182200,0.0000
2012-01-31,5.3300,5.9700,5.0400,5.9200,5.9200,134278700,0.0000
2011-12-30,4.0800,5.6500,4.0700,5.2000,5.2000,131812900,0.0000
2011-11-30,4.3200,4.4700,3.4000,4.1200,4.1200,114476500,0.0000
2011-10-31,4.1000,4.7400,3.4900,4.4800,4.4800,93233500,0.0000
2011-09-30,4.3500,4.5900,3.9000,4.0900,4.0900,82484900,0.0000
2011-08-31,4.9900,4.9900,3.8600,4.3500,4.3500,139548800,0.0000
2011-07-29,6.1500,6.2600,4.5500,4.7900,4.7900,124894764,0.0000
2011-06-30,6.0900,6.2876,5.4500,6.1000,6.1000,86460200,0.0000
2011-05-31,5.7300,6.3800,5.6200,6.0700,6.0700,111790000,0.0000
2011-04-29,6.3200,6.3600,5.3500,5.6600,5.6600,109999400,0.0000
2011-03-31,5.6600,6.4500,5.4350,6.2700,6.2700,128025587,0.0000
2011-02-28,5.9500,6.1202,5.5500,5.7000,5.7000,130723400,0.0000
2011-01-31,6.7100,7.1250,5.7100,6.0000,6.0000,126550600,0.0000
2010-12-31,6.9400,7.2400,6.3100,6.6100,6.6100,88722200,0.0000
2010-11-30,7.0400,7.6000,6.5500,6.8000,6.8000,107320500,0.0000
2010-10-29,6.6600,7.3000,6.3420,6.9800,6.9800,126120000,0.0000
2010-09-30,5.8300,6.7500,5.5212,6.6900,6.6900,107505100,0.0000
2010-08-31,6.5000,6.5500,5.3100,5.7100,5.7100,78145000,0.0000
2010-07-30,5.5200,6.5700,5.2100,6.4300,6.4300,102766800,0.0000
2010-06-30,6.1600,6.9500,5.4900,5.4900,5.4900,150269400,0.0000
2010-05-28,5.6300,6.3500,5.1419,6.2000,6.2000,146477100,0.0000
2010-04-30,5.6500,6.8450,5.5600,5.5900,5.5900,240562400,0.0000
2010-03-31,5.3200,5.7000,5.0800,5.5800,5.5800,152707500,0.0000
2010-02-26,5.0200,5.4920,4.6400,5.2800,5.2800,121029100,0.0000
2010-01-29,5.5400,6.0300,4.9000,4.9400,4.9400,172725000,0.0000
2009-12-31,5.6000,6.0500,5.2200,5.4500,5.4500,158081800,0.0000
2009-11-30,4.9700,5.6200,4.7400,5.5100,5.5100,106085700,0.0000
2009-10-30,5.9600,6.3900,4.8700,4.9600,4.9600,151405500,0.0000
2009-09-30,5.8300,6.8700,5.4100,5.9800,5.9800,192741800,0.0000
2009-08-31,5.1600,5.9400,5.0100,5.8100,5.8100,140769800,0.0000
2009-07-31,4.3150,5.2500,4.0800,5.1100,5.1100,153326900,0.0000
2009-06-30,4.5800,5.2000,3.7200,4.2700,4.2700,286215100,0.0000
2009-05-29,4.9100,6.4000,4.2200,4.5300,4.5300,140086100,0.0000
2009-04-30,3.5100,6.0600,3.4400,4.9300,4.9300,153147500,0.0000
2009-03-31,3.6900,4.4900,2.8100,3.6500,3.6500,137647000,0.0000
2009-02-27,5.5400,6.3500,3.7700,3.8100,3.8100,102678800,0.0000
2009-01-30,6.9200,7.7400,5.4700,5.6300,5.6300,146812600,0.0000
2008-12-31,5.1200,7.2000,4.6300,7.1000,7.1000,98376700,0.0000
2008-11-28,5.6100,6.1500,3.6300,5.2400,5.2400,107970700,0.0000
2008-10-31,4.9900,5.9100,3.0900,5.5500,5.5500,145678600,0.0000
2008-09-30,6.4600,6.7500,4.5200,4.9500,4.9500,185563100,0.0000
2008-08-29,5.4200,6.1800,5.0900,6.0700,6.0700,129647312,0.0000
2008-07-31,3.6100,5.6000,3.0400,5.2700,5.2700,217606600,0.0000
2008-06-30,3.9800,4.3700,3.5200,3.7300,3.7300,141016200,0.0000
2008-05-30,5.0300,5.1200,3.9000,3.9700,3.9700,143152300,0.0000
2008-04-30,5.9000,5.9900,4.5000,5.0400,5.0400,123782200,0.0000
2008-03-31,5.4800,6.0000,4.4200,5.8000,5.8000,110126000,0.0000
2008-02-29,7.0400,7.3295,5.4300,5.4500,5.4500,98564300,0.0000
2008-01-31,5.9400,7.0000,4.3000,6.9100,6.9100,157282900,0.0000
2007-12-31,7.0200,8.8300,5.8984,5.9000,5.9000,131081100,0.0000
2007-11-30,9.1000,9.1100,6.5700,7.0000,7.0000,149583400,0.0000
2007-10-31,9.2300,9.9800,8.9700,9.1300,9.1300,117576900,0.0000
2007-09-28,9.6300,9.9400,8.9700,9.2200,9.2200,72330286,0.0000
2007-08-31,9.8500,10.3700,8.5300,9.5200,9.5200,123392200,0.0000
2007-07-31,11.8400,11.9900,9.7700,9.8500,9.8500,98203400,0.0000
2007-06-29,10.8400,11.9130,10.0500,11.7500,11.7500,117643800,0.0000
2007-05-31,9.9200,11.2100,9.7200,10.7800,10.7800,130974700,0.0000
2007-04-30,11.5500,12.0800,9.8500,9.9100,9.9100,161562500,0.0000
2007-03-30,12.1200,12.4200,11.3300,11.5100,11.5100,145392800,0.0000
2007-02-28,13.8800,14.0200,12.0700,12.3100,12.3100,165698600,0.0000
2007-01-31,14.3400,17.0200,13.4800,13.6800,13.6800,118523300,0.0000
2006-12-29,13.7400,14.7500,13.3000,14.2000,14.2000,70417800,0.0000
2006-11-30,12.5200,15.6000,11.8600,13.6600,13.6600,110462700,0.0000
2006-10-31,9.2600,12.9500,9.1500,12.5600,12.5600,130716800,0.0000
2006-09-29,10.3000,10.5451,9.2300,9.2400,9.2400,105144700,0.0000
2006-08-31,10.6300,11.2300,9.6700,10.2600,10.2600,65436800,0.0000
2006-07-31,12.3000,12.6500,10.3500,10.6900,10.6900,95780700,0.0000
2006-06-30,10.5000,12.9200,10.0400,12.1400,12.1400,117723100,0.0000
2006-05-31,10.2200,11.2000,9.4800,10.4200,10.4200,92320600,0.0000
2006-04-28,10.7800,11.3300,8.9300,10.2600,10.2600,125841900,0.0000
2006-03-31,11.5000,12.1700,9.6500,10.7200,10.7200,109743300,0.0000
2006-02-28,12.0700,12.3900,10.2700,11.4000,11.4000,123146700,0.0000
2006-01-31,14.7200,14.9100,12.4200,13.0400,13.0400,70036000,0.0000
2005-12-30,18.3400,23.1400,15.0500,15.3800,15.3800,57354236,0.0000
2005-11-30,18.6800,20.1500,17.9500,18.4400,12.2933,39928204,0.0000
2005-10-31,17.4900,20.2500,17.0100,18.6100,12.4067,53373203,0.0000
2005-09-30,19.0000,19.7500,17.0900,17.6000,11.7333,42730470,0.0000
2005-08-31,21.0000,21.0500,18.5600,19.0500,12.7000,29837538,0.0000
2005-07-29,20.5100,22.8500,19.4500,21.0000,14.0000,31452737,0.0000
2005-06-30,21.7200,23.3500,19.7600,20.4400,13.6267,34083203,0.0000
2005-05-31,20.2500,23.4500,20.0500,21.7300,14.4867,43084736,0.0000
2005-04-29,18.9600,20.8300,18.0600,20.0500,13.3667,47024936,0.0000
2005-03-31,18.1800,19.8370,17.0600,19.0400,12.6933,60877403,0.0000
2005-02-28,19.9400,21.1700,17.9000,17.9800,11.9867,31246137,0.0000
2005-01-31,23.3400,23.4600,18.3900,19.7900,13.1933,53178270,0.0000
2004-12-31,24.3000,26.3200,22.2900,23.2200,15.4800,47367536,0.0000
2004-11-30,22.0500,24.4200,21.6900,24.0100,16.0067,38966336,0.0000
2004-10-29,21.2700,23.9600,19.8700,22.0500,14.7000,47784670,0.0000
2004-09-30,23.7400,24.7900,20.1000,20.9200,13.9467,39946670,0.0000
2004-08-31,23.3300,26.4000,21.8700,23.8500,15.9000,39880070,0.0000
2004-07-30,29.1500,29.3700,21.8200,23.8100,15.8733,39654935,0.0000
2004-06-30,28.4000,31.0000,26.6000,29.3800,19.5867,35341670,0.0000
2004-05-28,27.6800,29.7000,25.0500,28.8200,19.2133,32594403,0.0000
2004-04-30,25.3900,30.5600,24.0100,27.7000,18.4667,56548870,0.0000
2004-03-31,24.2500,25.6000,20.2900,25.2500,16.8333,50838003,0.0000
2004-02-27,22.5700,25.6800,21.8500,23.8000,15.8667,41813869,0.0000
2004-01-30,26.6400,29.3700,22.3000,22.6600,15.1067,76598536,0.0000
2003-12-31,36.7300,36.9400,25.4400,26.5200,17.6800,77090071,0.0000
2003-11-28,57.1800,57.6000,34.1000,36.3800,24.2533,27195357,0.0000
2003-10-31,60.9060,70.7200,55.3200,57.6700,25.6311,49091600,0.0000
2003-09-30,53.9600,62.6000,53.5200,60.8800,27.0578,34130221,0.0000
2003-08-29,45.7700,53.9000,45.5000,53.9000,23.9556,15464753,0.0000
2003-07-31,41.8400,47.4500,41.3200,45.5900,20.2622,23349288,0.0000
2003-06-30,34.0600,42.8100,32.0200,41.9800,18.6578,28698354,0.0000
2003-05-30,31.2000,35.9500,30.8500,33.8800,15.0578,15084846,0.0000
2003-04-30,27.7400,32.4500,27.2400,31.4400,13.9733,14137469,0.0000
2003-03-31,26.4500,29.5600,23.1500,27.7100,12.3156,20317556,0.0000
2003-02-28,28.2000,28.3000,24.4500,26.3600,11.7156,9114802,0.0000
2003-01-31,26.9000,29.9600,26.9000,28.3000,12.5778,13579421,0.0000
2002-12-31,37.4100,39.6000,25.0600,27.0000,12.0000,13962297,0.0000
2002-11-29,40.0000,42.5000,33.0100,37.0200,10.9689,19176741,0.0000
2002-10-31,40.2200,40.4500,29.7500,40.4000,11.9704,24990845,0.0000
2002-09-30,38.2900,45.6000,37.0400,40.3300,11.9496,8758075,0.0000
2002-08-30,46.6000,46.7000,36.0000,38.5000,11.4074,8623527,0.0000
2002-07-31,45.4500,48.5500,39.8500,46.5600,13.7956,5745750,0.0000
2002-06-28,45.2000,50.5000,43.1700,45.5600,13.4993,3073541,0.0000
2002-05-31,49.3400,55.1500,43.0900,44.3000,13.1259,5940536,0.0000
